Time,Amount,Class
109849.0,1.0,0
109848.0,1.0,0
109848.0,1.0,0
109848.0,1.0,0
109847.0,6.99,0
109847.0,1.0,0
109847.0,10.99,0
109847.0,1.0,0
109847.0,74.95,0
109846.0,9.99,0
109846.0,1.0,0
109846.0,1.0,0
109845.0,1.0,0
109845.0,1.0,0
109844.0,1.0,0
109844.0,1.0,0
109844.0,1.0,0
109843.0,543.39,0
109843.0,1.0,0
109843.0,1.0,0
109842.0,1.0,0
109842.0,1.0,0
109842.0,1.0,0
109841.0,1.0,0
109841.0,45.5,0
109841.0,1.0,0
109840.0,41.5,0
109840.0,41.3,0
109840.0,1.0,0
109840.0,1.0,0
109840.0,42.0,0
109840.0,1.0,0
109840.0,44.5,0
109839.0,300.05,0
109839.0,1.0,0
109839.0,36.5,0
109839.0,1.0,0
109839.0,45.35,0
109839.0,1.0,0
109839.0,47.6,0
109838.0,1.0,0
109838.0,37.95,0
109838.0,1.0,0
109838.0,35.35,0
109837.0,1.0,0
109837.0,1.0,0
109837.0,30.9,0
109837.0,40.75,0
109837.0,40.75,0
109837.0,23.5,0
109837.0,23.5,0
109837.0,1.0,0
109837.0,19.73,0
109836.0,29.7,0
109836.0,1.0,0
109836.0,1.0,0
109835.0,14.55,0
109835.0,14.55,0
109835.0,14.55,0
109835.0,28.5,0
109835.0,28.5,0
109835.0,28.5,0
109835.0,39.55,0
109835.0,39.55,0
109835.0,39.55,0
109835.0,1.0,0
109835.0,1.0,0
109835.0,12.85,0
109835.0,1.0,0
109834.0,1.0,0
109834.0,12.85,0
109834.0,1.0,0
109833.0,1.0,0
109833.0,1.0,0
109833.0,1.0,0
109832.0,1.0,0
109832.0,24.0,0
109832.0,1.0,0
109832.0,1.0,0
109831.0,1.0,0
109831.0,62.0,0
109831.0,1.0,0
109830.0,1.0,0
109830.0,1.0,0
109829.0,1.0,0
109829.0,1.0,0
109829.0,1.0,0
109828.0,1.0,0
109828.0,1.0,0
109827.0,1.0,0
109827.0,1.0,0
109827.0,1.0,0
109827.0,11.27,0
109826.0,0.89,0
109826.0,1.0,0
109826.0,1.0,0
109825.0,29.99,0
109825.0,25.0,0
109823.0,10.0,0
109821.0,9.99,0
109819.0,16.99,0
109819.0,1.88,0
109819.0,22.75,0
109815.0,18.51,0
109813.0,50.15,0
109812.0,99.99,0
109809.0,11.27,0
109809.0,11.27,0
109809.0,114.0,0
109807.0,31.27,0
109806.0,9.99,0
109803.0,162.0,0
109802.0,8.31,0
109802.0,8.91,0
109801.0,11.27,0
109800.0,1.98,0
109797.0,1.99,0
109792.0,210.0,0
109791.0,102.78,0
109790.0,124.2,0
109788.0,0.79,0
109785.0,0.8,0
109783.0,24.7,0
109781.0,9.39,0
109781.0,4.26,0
109780.0,10.91,0
109779.0,123.25,0
109779.0,235.92,0
109775.0,0.89,0
109774.0,1.0,0
109773.0,11.27,0
109773.0,1.0,0
109773.0,11.27,0
109770.0,220.0,0
109768.0,0.89,0
109765.0,11.27,0
109765.0,2.12,0
109764.0,5.49,0
109764.0,24.99,0
109763.0,1.78,0
109761.0,29.97,0
109761.0,20.0,0
109761.0,0.12,0
109761.0,26.0,0
109761.0,60.79,0
109755.0,11.27,0
109750.0,50.15,0
109745.0,1.51,0
109744.0,3.27,0
109742.0,15.0,0
109740.0,23.9,0
109737.0,11.27,0
109736.0,123.6,0
109732.0,3.84,0
109731.0,79.45,0
109729.0,1.2,0
109729.0,151.72,0
109728.0,110.24,0
109727.0,2.12,0
109727.0,83.0,0
109724.0,1.78,0
109723.0,1.98,0
109717.0,93.69,0
109715.0,11.27,0
109715.0,11.27,0
109713.0,11.27,0
109712.0,5.79,0
109711.0,8.99,0
109708.0,147.66,0
109708.0,18.86,0
109707.0,307.98,0
109706.0,1.98,0
109705.0,89.97,0
109705.0,15.89,0
109704.0,6.9,0
109702.0,15.72,0
109702.0,8.55,0
109702.0,6.02,0
109701.0,56.71,0
109699.0,75.95,0
109698.0,9.0,0
109696.0,220.76,0
109696.0,36.76,0
109694.0,14.9,0
109693.0,22.0,0
109693.0,1.51,0
109685.0,2.12,0
109685.0,31.1,0
109680.0,37.87,0
109679.0,2.12,0
109677.0,30.25,0
109677.0,63.92,0
109677.0,9.39,0
109676.0,30.25,0
109675.0,2.98,0
109673.0,248.08,0
109663.0,1.29,0
109663.0,30.24,0
109663.0,2.12,0
109661.0,104.65,0
109661.0,9.99,0
109659.0,15.95,0
109657.0,3.39,0
109655.0,0.89,0
109654.0,2.69,0
109647.0,1.0,0
109647.0,75.66,0
109647.0,167.03,0
109646.0,106.58,0
109645.0,2.12,0
109639.0,99.99,0
109639.0,0.89,0
109635.0,9.39,0
109630.0,489.76,0
109629.0,1.0,0
109629.0,1.2,0
109628.0,3.93,0
109625.0,675.3,0
109618.0,146.02,0
109617.0,4.95,0
109617.0,20.3,0
109617.0,11.27,0
109613.0,9.39,0
109613.0,11.27,0
109611.0,7.87,0
109610.0,119.14,0
109607.0,7.57,0
109604.0,12.13,0
109603.0,11.27,0
109601.0,31.37,0
109600.0,0.5,0
109597.0,1.98,0
109596.0,154.99,0
109595.0,2.12,0
109593.0,75.66,0
109593.0,61.75,0
109591.0,64.37,0
109589.0,11.27,0
109589.0,7.87,0
109586.0,24.19,0
109584.0,57.1,0
109583.0,48.0,0
109582.0,31.67,0
109581.0,0.89,0
109577.0,289.36,0
109575.0,11.27,0
109566.0,0.89,0
109565.0,36.33,0
109565.0,4.41,0
109562.0,113.75,0
109561.0,3.57,0
109559.0,2.3,0
109558.0,1.0,0
109557.0,11.27,0
109554.0,99.99,0
109553.0,11.27,0
109547.0,5.5,0
109547.0,39.95,0
109545.0,1.29,0
109545.0,2.12,0
109540.0,49.99,0
109537.0,42.37,0
109537.0,1.29,0
109533.0,41.23,0
109530.0,54.33,0
109529.0,2.12,0
109528.0,63.5,0
109527.0,11.27,0
109523.0,104.88,0
109519.0,2.12,0
109517.0,2.12,0
109517.0,1.29,0
109517.0,31.68,0
109515.0,1.51,0
109512.0,18.93,0
109511.0,136.57,0
109509.0,1.88,0
109509.0,2.12,0
109509.0,0.89,0
109508.0,29.95,0
109507.0,11.27,0
109506.0,192.0,0
109505.0,0.9,0
109503.0,1.29,0
109499.0,182.13,0
109499.0,49.9,0
109499.0,275.94,0
109498.0,290.72,0
109495.0,15.73,0
109495.0,0.89,0
109493.0,234.37,0
109492.0,3.99,0
109491.0,11.27,0
109488.0,15.72,0
109485.0,4.72,0
109485.0,16.94,0
109483.0,25.54,0
109475.0,2.69,0
109470.0,4.5,0
109469.0,4.51,0
109469.0,12.02,0
109469.0,10.2,0
109467.0,159.9,0
109466.0,13.56,0
109465.0,7.55,0
109465.0,11.27,0
109464.0,0.39,0
109463.0,38.23,0
109461.0,11.27,0
109459.0,1.51,0
109458.0,9.12,0
109455.0,2.12,0
109452.0,3.59,0
109450.0,3.59,0
109449.0,7.44,0
109449.0,2.12,0
109449.0,123.31,0
109447.0,4.49,0
109445.0,2.12,0
109445.0,3.93,0
109443.0,427.01,0
109440.0,3.78,0
109436.0,116.95,0
109432.0,19.95,0
109431.0,11.66,0
109426.0,12.48,0
109419.0,10.47,0
109418.0,12.0,0
109417.0,170.0,0
109405.0,2.12,0
109403.0,11.27,0
109403.0,6.95,0
109401.0,9.39,0
109399.0,19.43,0
109398.0,11.5,0
109397.0,11.27,0
109397.0,47.0,0
109397.0,155.49,0
109397.0,33.56,0
109395.0,0.92,0
109394.0,4.21,0
109391.0,2.12,0
109390.0,2.0,0
109387.0,2.36,0
109386.0,991.98,0
109386.0,260.0,0
109385.0,9.47,0
109383.0,7.57,0
109383.0,51.0,0
109378.0,9.99,0
109378.0,109.2,0
109375.0,206.51,0
109375.0,10.0,0
109370.0,3.78,0
109367.0,18.92,0
109361.0,11.27,0
109359.0,2.3,0
109358.0,8.99,0
109357.0,7.3,0
109356.0,5.49,0
109356.0,140.77,0
109355.0,196.55,0
109354.0,89.99,0
109353.0,2.12,0
109350.0,1.0,0
109350.0,136.78,0
109350.0,350.0,0
109344.0,29.23,0
109343.0,11.27,0
109341.0,11.27,0
109340.0,22.72,0
109339.0,2.12,0
109338.0,27.76,0
109334.0,24.99,0
109331.0,11.27,0
109331.0,1.5,0
109328.0,13.48,0
109327.0,2.12,0
109323.0,118.2,0
109320.0,38.34,0
109320.0,9.43,0
109319.0,18.92,0
109317.0,11.27,0
109316.0,26.0,0
109315.0,5.44,0
109315.0,1.99,0
109313.0,9.39,0
109305.0,9.9,0
109300.0,6.94,0
109298.0,3.78,0
109298.0,186.13,1
109297.0,0.0,1
109295.0,56.0,0
109294.0,11.27,0
109293.0,4.99,0
109291.0,1.78,0
109291.0,1.29,0
109287.0,6.94,0
109283.0,2.75,0
109283.0,1.78,0
109283.0,105.0,0
109281.0,26.0,0
109280.0,2.12,0
109279.0,1.98,0
109278.0,15.55,0
109277.0,21.49,0
109277.0,1.0,0
109273.0,2.12,0
109272.0,14.39,0
109272.0,74.39,0
109269.0,2.12,0
109267.0,11.27,0
109267.0,0.89,0
109267.0,11.27,0
109266.0,3018.5,0
109265.0,47.19,0
109264.0,11.27,0
109264.0,2.12,0
109263.0,18.96,0
109262.0,1.29,0
109260.0,1.79,0
109257.0,18.92,0
109257.0,1.51,0
109255.0,991.98,0
109254.0,1.98,0
109252.0,10.88,0
109251.0,1.48,0
109235.0,0.89,0
109234.0,11.27,0
109232.0,48.0,0
109232.0,2.3,0
109231.0,4.49,0
109231.0,1.88,0
109228.0,22.69,0
109226.0,25.6,0
109225.0,79.49,0
109225.0,5.49,0
109224.0,4.41,0
109223.0,368.0,0
109220.0,625.42,0
109219.0,54.0,0
109219.0,8.04,0
109218.0,4.54,0
109218.0,15.93,0
109217.0,2.12,0
109216.0,72.0,0
109215.0,18.0,0
109213.0,2.99,0
109213.0,19.17,0
109213.0,11.27,0
109212.0,77.62,0
109209.0,260.4,0
109208.0,10.47,0
109208.0,18.95,0
109206.0,9.99,0
109204.0,30.94,0
109203.0,2.12,0
109203.0,1.0,0
109202.0,3.2,0
109202.0,2.12,0
109201.0,300.0,0
109197.0,43.28,0
109196.0,11.27,0
109196.0,2.12,0
109195.0,17.02,0
109190.0,99.99,0
109187.0,6.9,0
109182.0,1.52,0
109175.0,1610.24,0
109175.0,1.8,0
109170.0,41.13,0
109170.0,119.0,0
109169.0,5.38,0
109167.0,99.9,0
109162.0,4.54,0
109157.0,11.27,0
109157.0,9.83,0
109154.0,1.19,0
109152.0,30.0,0
109148.0,2.12,0
109147.0,19.95,0
109145.0,112.27,0
109144.0,53.36,0
109143.0,1.99,0
109142.0,388.36,0
109139.0,10.47,0
109137.0,5.01,0
109137.0,2.12,0
109131.0,56.0,0
109120.0,2.12,0
109120.0,0.99,0
109120.0,11.27,0
109118.0,1.0,0
109118.0,2.28,0
109117.0,4.72,0
109113.0,120.0,0
109106.0,1.29,0
109099.0,11.27,0
109096.0,2.12,0
109095.0,154.79,0
109094.0,867.85,0
109091.0,2.12,0
109089.0,143.38,0
109088.0,128.87,0
109083.0,11.27,0
109080.0,50.0,0
109080.0,11.27,0
109076.0,11.27,0
109074.0,2.12,0
109071.0,126.0,0
109066.0,2.12,0
109064.0,103.36,0
109061.0,11.27,0
109061.0,1.0,0
109060.0,6.45,0
109060.0,78.24,0
109058.0,488.19,0
109058.0,0.99,0
109056.0,209.69,0
109054.0,39.99,0
109053.0,26.9,0
109053.0,2.12,0
109052.0,46.0,0
109052.0,13.73,0
109051.0,18.96,0
109049.0,25.03,0
109044.0,3.99,0
109044.0,1.99,0
109043.0,49.98,0
109042.0,11.92,0
109040.0,141.63,0
109039.0,48.0,0
109034.0,4.49,0
109031.0,7.7,0
109030.0,2.12,0
109029.0,11.27,0
109028.0,925.66,0
109028.0,11.5,0
109027.0,7.87,0
109020.0,46.39,0
109018.0,0.89,0
109014.0,2.12,0
109014.0,8.96,0
109013.0,0.89,0
109013.0,28.0,0
109010.0,20.82,0
109007.0,233.16,0
109007.0,29.95,0
109005.0,3.28,0
109005.0,29.43,0
109004.0,4.62,0
109003.0,34.39,0
109000.0,11.27,0
108990.0,11.27,0
108987.0,99.99,0
108986.0,12.09,0
108980.0,1.78,0
108979.0,413.2,0
108973.0,77.75,0
108972.0,84.0,0
108965.0,7.17,0
108964.0,1.79,0
108963.0,10.0,0
108956.0,10.47,0
108954.0,2.12,0
108950.0,236.0,0
108950.0,11.27,0
108950.0,32.53,0
108948.0,11.27,0
108947.0,3.7,0
108946.0,11.27,0
108941.0,45.0,0
108941.0,9.95,0
108940.0,6.85,0
108940.0,36.54,0
108938.0,11.27,0
108938.0,11.27,0
108937.0,382.23,0
108937.0,18.36,0
108936.0,1.29,0
108936.0,10.47,0
108934.0,15.09,0
108933.0,38.48,0
108933.0,14.9,0
108931.0,2.52,0
108930.0,132.42,0
108929.0,3.35,0
108927.0,412.2,0
108927.0,1.78,0
108925.0,2.67,0
108922.0,9.99,0
108921.0,44.99,0
108920.0,6.99,0
108919.0,2.12,0
108918.0,9.39,0
108916.0,2.03,0
108916.0,26.35,0
108915.0,492.38,0
108906.0,2.12,0
108906.0,11.27,0
108902.0,88.5,0
108900.0,0.99,0
108900.0,70.0,0
108897.0,165.65,0
108896.0,11.27,0
108895.0,19.99,0
108895.0,500.66,0
108894.0,122.14,0
108894.0,2.12,0
108890.0,82.97,0
108890.0,27.89,0
108886.0,11.27,0
108882.0,24.99,0
108879.0,482.52,0
108878.0,2.68,0
108876.0,2.12,0
108876.0,2.12,0
108876.0,2.12,0
108875.0,9.86,0
108870.0,2.12,0
108869.0,8.96,0
108868.0,4.41,0
108867.0,13.0,0
108865.0,26.46,0
108862.0,56.85,0
108862.0,0.75,0
108858.0,220.94,0
108853.0,250.0,0
108852.0,1.0,0
108850.0,11.27,0
108849.0,15.0,0
108848.0,2.12,0
108845.0,9.85,0
108844.0,2.12,0
108843.0,21.1,0
108842.0,290.82,0
108838.0,1.51,0
108834.0,20.8,0
108832.0,7.57,0
108827.0,39.46,0
108826.0,11.27,0
108826.0,6.85,0
108818.0,58.29,0
108814.0,3.97,0
108811.0,40.0,0
108809.0,0.92,0
108800.0,6.95,0
108800.0,11.27,0
108799.0,9.99,0
108793.0,194.23,0
108793.0,1.79,0
108793.0,457.97,0
108788.0,11.27,0
108788.0,11.27,0
108788.0,1.98,0
108784.0,45.51,0
108782.0,11.27,0
108781.0,150.0,0
108781.0,100.0,0
108778.0,2.12,0
108777.0,6.83,0
108776.0,2.12,0
108773.0,0.75,0
108772.0,2.85,0
108771.0,25.0,0
108768.0,2.12,0
108766.0,2.12,0
108766.0,2.12,0
108764.0,19.99,0
108762.0,3.93,0
108760.0,11.27,0
108756.0,1.51,0
108747.0,2.12,0
108741.0,91.0,0
108739.0,7.56,0
108736.0,9.39,0
108736.0,511.92,0
108731.0,229.46,0
108726.0,11.27,0
108721.0,2.0,0
108720.0,84.22,0
108718.0,2.12,0
108716.0,160.99,0
108714.0,11.27,0
108714.0,59.7,0
108714.0,2.12,0
108706.0,2.12,0
108702.0,7.57,0
108699.0,30.34,0
108694.0,3.99,0
108691.0,17.3,0
108689.0,6.27,0
108687.0,11.2,0
108686.0,8.78,0
108678.0,10.47,0
108678.0,11.27,0
108677.0,48.0,0
108676.0,2.12,0
108670.0,70.5,0
108667.0,8.12,0
108666.0,2.12,0
108661.0,180.55,0
108656.0,9.39,0
108653.0,166.36,0
108640.0,353.76,0
108640.0,0.19,0
108640.0,77.86,0
108640.0,22.66,0
108639.0,79.65,0
108638.0,0.0,0
108637.0,99.0,0
108636.0,11.27,0
108630.0,200.0,0
108627.0,99.95,0
108622.0,2.12,0
108620.0,9.39,0
108618.0,10.47,0
108614.0,11.27,0
108614.0,991.86,0
108609.0,21.22,0
108607.0,39.45,0
108606.0,918.75,0
108602.0,11.5,0
108597.0,69.99,0
108596.0,9.39,0
108596.0,2.12,0
108594.0,1.48,0
108592.0,2.12,0
108591.0,490.44,0
108588.0,351.0,0
108584.0,188.89,0
108584.0,2.12,0
108580.0,11.5,0
108576.0,2.12,0
108576.0,30.24,0
108575.0,1.0,0
108574.0,11.27,0
108570.0,39.0,0
108568.0,19.51,0
108567.0,9.43,0
108566.0,9.39,0
108565.0,263.06,0
108560.0,204.6,0
108552.0,0.0,0
108551.0,19.4,0
108548.0,11.27,0
108548.0,5.5,0
108548.0,1.78,0
108547.0,19.9,0
108544.0,110.9,0
108544.0,7.3,0
108540.0,50.0,0
108539.0,13.98,0
108536.0,169.38,0
108529.0,5.58,0
108527.0,9.99,0
108521.0,2.0,0
108518.0,170.26,0
108515.0,8.99,0
108511.0,2217.4,0
108511.0,0.79,0
108509.0,10.02,0
108509.0,92.86,0
108507.0,1.0,0
108505.0,39.95,0
108504.0,11.27,0
108504.0,2.12,0
108500.0,2.12,0
108499.0,285.0,0
108499.0,1.78,0
108498.0,11.27,0
108498.0,18.96,0
108494.0,2.12,0
108491.0,13.47,0
108491.0,11.5,0
108486.0,2.3,0
108484.0,11.27,0
108482.0,40.17,0
108481.0,110.9,0
108478.0,1.78,0
108478.0,2.12,0
108478.0,7.77,0
108478.0,11.27,0
108475.0,15.95,0
108474.0,172.68,0
108473.0,9.21,0
108470.0,131.29,0
108464.0,59.17,0
108462.0,758.84,0
108462.0,4.95,0
108462.0,15.16,0
108458.0,70.0,0
108454.0,1.51,0
108452.0,11.27,0
108451.0,19.69,0
108442.0,2.12,0
108441.0,90.42,0
108440.0,11.27,0
108434.0,3590.45,0
108430.0,1.21,0
108426.0,99.99,0
108426.0,9.82,0
108424.0,2.12,0
108422.0,9.39,0
108422.0,39.99,0
108421.0,14.62,0
108418.0,2.12,0
108417.0,0.22,0
108415.0,8.98,0
108415.0,7.24,0
108409.0,1.78,0
108406.0,11.27,0
108406.0,18.92,0
108399.0,40.0,0
108398.0,6.1,0
108398.0,3.05,0
108397.0,16.44,0
108392.0,11.95,0
108388.0,7.7,0
108388.0,18.35,0
108387.0,1.78,0
108383.0,7.24,0
108378.0,2.84,0
108375.0,4.99,0
108373.0,15.9,0
108372.0,22.66,0
108369.0,0.57,0
108369.0,19.4,0
108365.0,15.41,0
108363.0,217.8,0
108356.0,10.59,0
108356.0,2.6,0
108354.0,7.3,0
108350.0,11.27,0
108349.0,19.4,0
108348.0,1218.5,0
108344.0,11.27,0
108342.0,74.95,0
108338.0,2.12,0
108336.0,2.12,0
108335.0,18.36,0
108334.0,238.46,0
108332.0,331.2,0
108332.0,15.41,0
108332.0,10.47,0
108326.0,2.12,0
108324.0,8.49,0
108324.0,0.77,0
108321.0,49.74,0
108318.0,18.96,0
108318.0,14.95,0
108316.0,655.23,0
108314.0,132.0,0
108313.0,21.87,0
108312.0,7.7,0
108307.0,11.14,0
108306.0,2.12,0
108305.0,20.0,0
108300.0,2.12,0
108298.0,2.12,0
108296.0,11.27,0
108290.0,144.0,0
108288.0,71.96,0
108276.0,3.94,0
108274.0,491.1,0
108273.0,19.9,0
108272.0,5.18,0
108272.0,2.12,0
108271.0,14.72,0
108271.0,10.59,0
108271.0,18.96,0
108266.0,2.67,0
108262.0,54.98,0
108258.0,11.27,0
108258.0,11.27,0
108255.0,2.12,0
108254.0,6.0,0
108252.0,11.5,0
108250.0,2.12,0
108243.0,1.78,0
108242.0,0.93,0
108242.0,2.12,0
108242.0,272.0,0
108241.0,11.19,0
108238.0,1.71,0
108237.0,9.39,0
108237.0,7.3,0
108237.0,11.27,0
108236.0,9.39,0
108221.0,38.6,0
108220.0,33.94,0
108219.0,29.99,0
108217.0,89.99,0
108215.0,200.0,0
108207.0,4.55,0
108206.0,2.12,0
108204.0,3.2,0
108200.0,8.99,0
108198.0,0.99,0
108196.0,1.51,0
108189.0,24.96,0
108186.0,10.47,0
108185.0,10.47,0
108183.0,11.27,0
108183.0,38.0,0
108183.0,0.89,0
108175.0,135.0,0
108174.0,12.19,0
108171.0,0.92,0
108171.0,11.27,0
108164.0,164.33,0
108162.0,69.0,0
108160.0,14.85,0
108158.0,6.19,0
108156.0,37.82,0
108156.0,2.67,0
108153.0,11.27,0
108148.0,1.98,0
108147.0,12.1,0
108147.0,303.0,0
108145.0,2.12,0
108144.0,11.27,0
108144.0,2.12,0
108138.0,7.57,0
108138.0,1.55,0
108137.0,12.13,0
108136.0,68.0,0
108134.0,99.5,0
108131.0,110.9,0
108130.0,2.12,0
108130.0,15.17,0
108130.0,8.03,0
108129.0,0.49,0
108128.0,213.0,0
108122.0,1.0,0
108122.0,24.89,0
108121.0,119.0,0
108120.0,115.0,0
108118.0,11.27,0
108118.0,1.78,0
108117.0,12.1,0
108117.0,17.95,0
108116.0,17.95,0
108116.0,2.12,0
108115.0,17.95,0
108115.0,22.69,0
108114.0,11.86,0
108112.0,11.27,0
108112.0,13.32,0
108111.0,12.13,0
108110.0,13.32,0
108109.0,0.85,0
108109.0,70.0,0
108107.0,578.75,0
108107.0,11.88,0
108105.0,15.17,0
108104.0,4.95,0
108102.0,16.65,0
108099.0,11.27,0
108097.0,13.62,0
108095.0,22.7,0
108091.0,11.27,0
108090.0,10.0,0
108088.0,1.0,0
108084.0,0.89,0
108081.0,11.27,0
108077.0,7.3,0
108077.0,1.35,0
108075.0,79.45,0
108074.0,60.0,0
108068.0,45.39,0
108066.0,83.23,0
108061.0,2.12,0
108052.0,6.83,0
108050.0,99.5,0
108048.0,6.99,0
108045.0,10.0,0
108044.0,296.6,0
108044.0,11.94,0
108043.0,500.0,0
108042.0,102.49,0
108041.0,6.27,0
108041.0,11.27,0
108041.0,250.0,0
108039.0,12.13,0
108038.0,33.26,0
108031.0,9.76,0
108029.0,39.89,0
108024.0,9.99,0
108021.0,8.99,0
108021.0,2.49,0
108020.0,15.13,0
108015.0,192.72,0
108015.0,6.69,0
108010.0,16.99,0
108009.0,8.97,0
108006.0,1.78,0
108006.0,44.0,0
108005.0,169.31,0
108000.0,4.07,0
107996.0,49.99,0
107991.0,53.98,0
107991.0,9.39,0
107987.0,2.12,0
107985.0,11.27,0
107983.0,3400.0,0
107982.0,9.83,0
107982.0,3.96,0
107981.0,7.7,0
107979.0,44.97,0
107975.0,64.92,0
107973.0,7.3,0
107973.0,79.93,0
107972.0,0.89,0
107968.0,29.95,0
107967.0,95.31,0
107963.0,9.39,0
107963.0,2.12,0
107960.0,200.0,0
107955.0,15.0,0
107955.0,19.99,0
107955.0,54.28,0
107951.0,11.27,0
107950.0,2.12,0
107949.0,29.9,0
107947.0,1.79,0
107943.0,99.99,0
107942.0,2.99,0
107941.0,0.8,0
107940.0,49.18,0
107940.0,0.89,0
107939.0,2.12,0
107935.0,9.39,0
107932.0,9.9,0
107920.0,7.35,0
107916.0,7.99,0
107915.0,69.99,0
107915.0,9.39,0
107913.0,29.99,0
107905.0,15.0,0
107901.0,11.27,0
107901.0,101.48,0
107900.0,25.0,0
107897.0,19.95,0
107897.0,11.27,0
107892.0,6.74,0
107886.0,360.5,0
107883.0,0.89,0
107877.0,3.78,0
107877.0,2.12,0
107875.0,11.27,0
107871.0,11.27,0
107866.0,10.0,0
107860.0,11.99,0
107859.0,172.91,0
107856.0,9.83,0
107853.0,24.31,0
107851.0,1962.02,0
107850.0,1.18,0
107849.0,415.37,0
107847.0,59.0,0
107845.0,11.27,0
107845.0,1.51,0
107843.0,11.27,0
107839.0,2.12,0
107839.0,74.0,0
107825.0,5.35,0
107825.0,9.02,0
107823.0,2.12,0
107821.0,9.39,0
107819.0,2.12,0
107817.0,11.27,0
107815.0,30.99,0
107813.0,1.0,0
107812.0,1.5,0
107809.0,11.27,0
107809.0,2.12,0
107804.0,229.89,0
107799.0,63.96,0
107791.0,2.7,0
107791.0,11.27,0
107789.0,200.0,0
107787.0,2.12,0
107786.0,1.0,0
107778.0,6.85,0
107776.0,11.36,0
107773.0,11.27,0
107768.0,33.82,0
107766.0,9.83,0
107766.0,2.79,0
107763.0,73.5,0
107761.0,9.39,0
107752.0,234.0,0
107749.0,177.49,0
107745.0,1.0,0
107742.0,205.7,0
107740.0,65.4,0
107739.0,10.47,0
107734.0,16.98,0
107731.0,8.78,0
107729.0,0.69,0
107729.0,18.94,0
107727.0,11.27,0
107726.0,34.9,0
107720.0,79.0,0
107715.0,11.27,0
107715.0,6.95,0
107713.0,1.78,0
107705.0,10.47,0
107704.0,22.72,0
107703.0,2.12,0
107703.0,11.27,0
107699.0,11.27,0
107697.0,0.99,0
107696.0,4.72,0
107695.0,274.17,0
107693.0,14.9,0
107693.0,2.15,0
107685.0,1.0,0
107681.0,111.07,0
107679.0,45.51,0
107677.0,11.27,0
107677.0,117.84,0
107677.0,0.12,0
107674.0,25.0,0
107672.0,1.79,0
107657.0,29.56,0
107653.0,2.51,0
107652.0,1084.69,0
107647.0,1.79,0
107645.0,11.27,0
107641.0,2.92,0
107640.0,155.0,0
107637.0,117.84,0
107637.0,9.39,0
107636.0,1.29,0
107625.0,15.0,0
107623.0,71.9,0
107619.0,2.12,0
107617.0,0.8,0
107615.0,11.27,0
107614.0,9.55,0
107614.0,8.93,0
107613.0,8.07,0
107613.0,19.95,0
107607.0,7.3,0
107601.0,317.69,0
107591.0,500.0,0
107587.0,7.55,0
107586.0,2.69,0
107584.0,12.31,0
107584.0,6.28,0
107583.0,11.27,0
107583.0,2.12,0
107579.0,4.55,0
107570.0,0.89,0
107568.0,30.27,0
107567.0,11.27,0
107564.0,83.01,0
107563.0,0.89,0
107560.0,50.67,0
107559.0,11.27,0
107557.0,10.47,0
107554.0,6.38,0
107553.0,3.06,0
107552.0,7.06,0
107552.0,45.51,0
107550.0,9.76,0
107549.0,14.63,0
107549.0,11.27,0
107548.0,4.49,0
107548.0,0.77,0
107547.0,11.27,0
107546.0,99.99,0
107543.0,11.27,0
107539.0,11.27,0
107539.0,19.0,0
107537.0,3.6,0
107537.0,17.99,0
107536.0,150.0,0
107535.0,263.0,0
107534.0,1.29,0
107532.0,226.99,0
107530.0,2.12,0
107529.0,61.47,0
107523.0,99.99,0
107520.0,27.09,0
107517.0,300.0,0
107515.0,61.47,0
107515.0,2.12,0
107515.0,50.0,0
107514.0,1.7,0
107514.0,4.89,0
107514.0,11.27,0
107510.0,30.0,0
107510.0,7.3,0
107510.0,250.0,0
107508.0,14.81,0
107508.0,9.95,0
107508.0,7.3,0
107506.0,514.9,0
107501.0,11.27,0
107501.0,288.44,0
107497.0,2.12,0
107495.0,2.12,0
107492.0,156.5,0
107489.0,9.74,0
107484.0,85.0,0
107484.0,11.27,0
107479.0,11.03,0
107476.0,2.12,0
107468.0,8.03,0
107465.0,2.12,0
107462.0,9.39,0
107458.0,8.45,0
107456.0,10.0,0
107451.0,500.0,0
107451.0,7.3,0
107451.0,45.51,0
107448.0,807.08,0
107447.0,1.29,0
107446.0,11.27,0
107440.0,7.96,0
107439.0,45.48,0
107437.0,9.83,0
107433.0,11.27,0
107431.0,44.8,0
107431.0,2.12,0
107425.0,11.27,0
107423.0,68.0,0
107422.0,2.12,0
107416.0,2.12,0
107415.0,0.89,0
107404.0,4.49,0
107403.0,5.5,0
107399.0,11.27,0
107398.0,10.47,0
107396.0,30.24,0
107393.0,10.47,0
107390.0,2.12,0
107388.0,11.27,0
107388.0,20.99,0
107387.0,11.27,0
107386.0,29.9,0
107386.0,6.26,0
107385.0,396.0,0
107384.0,11.27,0
107375.0,282.38,0
107373.0,9.39,0
107367.0,50.0,0
107360.0,11.27,0
107358.0,2.12,0
107356.0,1.98,0
107353.0,93.0,0
107352.0,2.12,0
107352.0,5.61,0
107344.0,85.0,0
107339.0,309.95,0
107334.0,2.12,0
107332.0,1.98,0
107328.0,9.83,0
107328.0,2.12,0
107327.0,215.71,0
107327.0,18.49,0
107322.0,1.29,0
107320.0,666.0,0
107320.0,6.13,0
107318.0,86.0,0
107313.0,69.95,0
107310.0,11.27,0
107308.0,7.7,0
